2017-01-06 09:52:39.963  INFO 32276 --- [localhost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2017-01-06 09:52:39.968  INFO 32276 --- [localhost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'httpPutFormContentFilter' to: [/*]
2017-01-06 09:52:39.968  INFO 32276 --- [localhost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'requestContextFilter' to: [/*]
2017-01-06 09:52:40.051  INFO 32276 --- [main] com.mchange.v2.log.MLog                  : MLog clients using log4j logging.
2017-01-06 09:52:40.082  INFO 32276 --- [main] com.mchange.v2.c3p0.C3P0Registry         : Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
2017-01-06 09:52:40.333  INFO 32276 --- [main] c.m.v.c.i.AbstractPoolBackedDataSource   : Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1bqop4e9lvhhymfni4gy|50a7c72b, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1bqop4e9lvhhymfni4gy|50a7c72b, idleConnectionTestPeriod -> 3000, initialPoolSize -> 5, jdbcUrl -> jdbc:mysql://120.132.55.103:3308/league_data?useunicode=true&characterencoding=utf8&autoreconnect=true&rewritebatchedstatements=true&zerodatetimebehavior=converttonull, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 10, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 2, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2017-01-06 09:52:40.850  INFO 32276 --- [main] j.LocalContainerEntityManagerFactoryBean : Building JPA container EntityManagerFactory for persistence unit 'default'
2017-01-06 09:52:40.864  INFO 32276 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2017-01-06 09:52:40.959  INFO 32276 --- [main] org.hibernate.Version                    : HHH000412: Hibernate Core {4.3.11.Final}
2017-01-06 09:52:40.961  INFO 32276 --- [main] org.hibernate.cfg.Environment            : HHH000206: hibernate.properties not found
2017-01-06 09:52:40.963  INFO 32276 --- [main] org.hibernate.cfg.Environment            : HHH000021: Bytecode provider name : javassist
2017-01-06 09:52:41.259  INFO 32276 --- [main] o.hibernate.annotations.common.Version   : HCANN000001: Hibernate Commons Annotations {4.0.5.Final}
2017-01-06 09:52:41.383  INFO 32276 --- [main] org.hibernate.dialect.Dialect            : HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2017-01-06 09:52:41.395  INFO 32276 --- [main] o.h.e.jdbc.internal.LobCreatorBuilder    : HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2017-01-06 09:52:41.614  INFO 32276 --- [main] o.h.h.i.ast.ASTQueryTranslatorFactory    : HHH000397: Using ASTQueryTranslatorFactory
2017-01-06 09:52:42.863  INFO 32276 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/assist/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.AssistController.selectAssistById(int)
2017-01-10 15:04:30.554  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员历史', position=0} with description:球员历史 for handler method:selectPlayerhistoryById
2017-01-10 15:04:30.554  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectAllPlayerHistoryMapping was 球员历史映射
2017-01-10 15:04:30.554  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectAllPlayerHistoryMapping belongs to groups: [[ResourceGroup{groupName='球员历史映射', position=0}]] 
2017-01-10 15:04:30.554  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员历史映射', position=0} with description:球员历史映射 for handler method:selectAllPlayerHistoryMapping
2017-01-10 15:04:30.554  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectPlayerHistoryMappingById was 球员历史映射
2017-01-10 15:04:30.554  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectPlayerHistoryMappingById belongs to groups: [[ResourceGroup{groupName='球员历史映射', position=0}]] 
2017-01-10 15:04:30.554  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员历史映射', position=0} with description:球员历史映射 for handler method:selectPlayerHistoryMappingById
2017-01-10 15:04:30.555  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method insertPlayerHistoryMapping was 球员历史映射
2017-01-10 15:04:30.555  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: insertPlayerHistoryMapping belongs to groups: [[ResourceGroup{groupName='球员历史映射', position=0}]] 
2017-01-10 15:04:30.555  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员历史映射', position=0} with description:球员历史映射 for handler method:insertPlayerHistoryMapping
2017-01-10 15:04:30.555  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method updatePlayerHistoryMapping was 球员历史映射
2017-01-10 15:04:30.555  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: updatePlayerHistoryMapping belongs to groups: [[ResourceGroup{groupName='球员历史映射', position=0}]] 
2017-01-10 15:04:30.555  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员历史映射', position=0} with description:球员历史映射 for handler method:updatePlayerHistoryMapping
2017-01-10 15:04:30.555  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method deletePlayerHistoryMappingById was 球员历史映射
2017-01-10 15:04:30.555  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: deletePlayerHistoryMappingById belongs to groups: [[ResourceGroup{groupName='球员历史映射', position=0}]] 
2017-01-10 15:04:30.555  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员历史映射', position=0} with description:球员历史映射 for handler method:deletePlayerHistoryMappingById
2017-01-10 15:04:30.556  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectAllPlayerLineType was 球员阵容类型
2017-01-10 15:04:30.556  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectAllPlayerLineType belongs to groups: [[ResourceGroup{groupName='球员阵容类型', position=0}]] 
2017-01-10 15:04:30.556  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员阵容类型', position=0} with description:球员阵容类型 for handler method:selectAllPlayerLineType
2017-01-10 15:04:30.557  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectPlayerLineTypeById was 球员阵容类型
2017-01-10 15:04:30.557  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectPlayerLineTypeById belongs to groups: [[ResourceGroup{groupName='球员阵容类型', position=0}]] 
2017-01-10 15:04:30.557  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员阵容类型', position=0} with description:球员阵容类型 for handler method:selectPlayerLineTypeById
2017-01-10 15:04:30.557  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method insertPlayerLineType was 球员阵容类型
2017-01-10 15:04:30.557  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: insertPlayerLineType belongs to groups: [[ResourceGroup{groupName='球员阵容类型', position=0}]] 
2017-01-10 15:04:30.557  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员阵容类型', position=0} with description:球员阵容类型 for handler method:insertPlayerLineType
2017-01-10 15:04:30.557  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method updatePlayerLineType was 球员阵容类型
2017-01-10 15:04:30.557  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: updatePlayerLineType belongs to groups: [[ResourceGroup{groupName='球员阵容类型', position=0}]] 
2017-01-10 15:04:30.557  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员阵容类型', position=0} with description:球员阵容类型 for handler method:updatePlayerLineType
2017-01-10 15:04:30.557  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method deletePlayerLineTypeById was 球员阵容类型
2017-01-10 15:04:30.558  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: deletePlayerLineTypeById belongs to groups: [[ResourceGroup{groupName='球员阵容类型', position=0}]] 
2017-01-10 15:04:30.558  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员阵容类型', position=0} with description:球员阵容类型 for handler method:deletePlayerLineTypeById
2017-01-10 15:04:30.558  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectAllPlayerMapping was 球员映射
2017-01-10 15:04:30.558  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectAllPlayerMapping belongs to groups: [[ResourceGroup{groupName='球员映射', position=0}]] 
2017-01-10 15:04:30.558  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员映射', position=0} with description:球员映射 for handler method:selectAllPlayerMapping
2017-01-10 15:04:30.558  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectPlayerMappingById was 球员映射
2017-01-10 15:04:30.558  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectPlayerMappingById belongs to groups: [[ResourceGroup{groupName='球员映射', position=0}]] 
2017-01-10 15:04:30.558  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员映射', position=0} with description:球员映射 for handler method:selectPlayerMappingById
2017-01-10 15:04:30.558  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method insertPlayerMapping was 球员映射
2017-01-10 15:04:30.560  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: insertPlayerMapping belongs to groups: [[ResourceGroup{groupName='球员映射', position=0}]] 
2017-01-10 15:04:30.560  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员映射', position=0} with description:球员映射 for handler method:insertPlayerMapping
2017-01-10 15:04:30.560  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method updatePlayerMapping was 球员映射
2017-01-10 15:04:30.560  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: updatePlayerMapping belongs to groups: [[ResourceGroup{groupName='球员映射', position=0}]] 
2017-01-10 15:04:30.560  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员映射', position=0} with description:球员映射 for handler method:updatePlayerMapping
2017-01-10 15:04:30.560  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method deletePlayerMappingById was 球员映射
2017-01-10 15:04:30.560  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: deletePlayerMappingById belongs to groups: [[ResourceGroup{groupName='球员映射', position=0}]] 
2017-01-10 15:04:30.560  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员映射', position=0} with description:球员映射 for handler method:deletePlayerMappingById
2017-01-10 15:04:30.561  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectAllPlayerPositionType was 球员类型
2017-01-10 15:04:30.561  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectAllPlayerPositionType belongs to groups: [[ResourceGroup{groupName='球员类型', position=0}]] 
2017-01-10 15:04:30.561  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员类型', position=0} with description:球员类型 for handler method:selectAllPlayerPositionType
2017-01-10 15:04:30.561  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectPlayerPositionTypeById was 球员类型
2017-01-10 15:04:30.561  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectPlayerPositionTypeById belongs to groups: [[ResourceGroup{groupName='球员类型', position=0}]] 
2017-01-10 15:04:30.561  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员类型', position=0} with description:球员类型 for handler method:selectPlayerPositionTypeById
2017-01-10 15:04:30.561  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method insertPlayerPositionType was 球员类型
2017-01-10 15:04:30.561  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: insertPlayerPositionType belongs to groups: [[ResourceGroup{groupName='球员类型', position=0}]] 
2017-01-10 15:04:30.561  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员类型', position=0} with description:球员类型 for handler method:insertPlayerPositionType
2017-01-10 15:04:30.561  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method updatePlayerPositionType was 球员类型
2017-01-10 15:04:30.562  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: updatePlayerPositionType belongs to groups: [[ResourceGroup{groupName='球员类型', position=0}]] 
2017-01-10 15:04:30.562  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员类型', position=0} with description:球员类型 for handler method:updatePlayerPositionType
2017-01-10 15:04:30.563  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method deletePlayerPositionTypeById was 球员类型
2017-01-10 15:04:30.563  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: deletePlayerPositionTypeById belongs to groups: [[ResourceGroup{groupName='球员类型', position=0}]] 
2017-01-10 15:04:30.564  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='球员类型', position=0} with description:球员类型 for handler method:deletePlayerPositionTypeById
2017-01-10 15:04:30.564  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectAllRounds was 轮次
2017-01-10 15:04:30.564  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectAllRounds belongs to groups: [[ResourceGroup{groupName='轮次', position=0}]] 
2017-01-10 15:04:30.564  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='轮次', position=0} with description:轮次 for handler method:selectAllRounds
2017-01-10 15:04:30.564  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectRoundsById was 轮次
2017-01-10 15:04:30.564  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectRoundsById belongs to groups: [[ResourceGroup{groupName='轮次', position=0}]] 
2017-01-10 15:04:30.564  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='轮次', position=0} with description:轮次 for handler method:selectRoundsById
2017-01-10 15:04:30.564  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method insertRounds was 轮次
2017-01-10 15:04:30.564  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: insertRounds belongs to groups: [[ResourceGroup{groupName='轮次', position=0}]] 
2017-01-10 15:04:30.565  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='轮次', position=0} with description:轮次 for handler method:insertRounds
2017-01-10 15:04:30.565  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method updateRounds was 轮次
2017-01-10 15:04:30.565  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: updateRounds belongs to groups: [[ResourceGroup{groupName='轮次', position=0}]] 
2017-01-10 15:04:30.565  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='轮次', position=0} with description:轮次 for handler method:updateRounds
2017-01-10 15:04:30.565  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method deleteRoundsById was 轮次
2017-01-10 15:04:30.565  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: deleteRoundsById belongs to groups: [[ResourceGroup{groupName='轮次', position=0}]] 
2017-01-10 15:04:30.565  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='轮次', position=0} with description:轮次 for handler method:deleteRoundsById
2017-01-10 15:04:30.565  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectShooterById was 射手
2017-01-10 15:04:30.565  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectShooterById belongs to groups: [[ResourceGroup{groupName='射手', position=0}]] 
2017-01-10 15:04:30.565  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='射手', position=0} with description:射手 for handler method:selectShooterById
2017-01-10 15:04:30.565  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectAllShooter was 射手
2017-01-10 15:04:30.566  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectAllShooter belongs to groups: [[ResourceGroup{groupName='射手', position=0}]] 
2017-01-10 15:04:30.566  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='射手', position=0} with description:射手 for handler method:selectAllShooter
2017-01-10 15:04:30.566  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectAllShootRank was view
2017-01-10 15:04:30.566  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectAllShootRank belongs to groups: [[ResourceGroup{groupName='view', position=0}]] 
2017-01-10 15:04:30.566  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='view', position=0} with description:VIEW for handler method:selectAllShootRank
2017-01-10 15:04:30.566  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectShootRankById was view
2017-01-10 15:04:30.566  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectShootRankById belongs to groups: [[ResourceGroup{groupName='view', position=0}]] 
2017-01-10 15:04:30.566  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='view', position=0} with description:VIEW for handler method:selectShootRankById
2017-01-10 15:04:30.566  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method deleteShootRankById was view
2017-01-10 15:04:30.566  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: deleteShootRankById belongs to groups: [[ResourceGroup{groupName='view', position=0}]] 
2017-01-10 15:04:30.566  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='view', position=0} with description:VIEW for handler method:deleteShootRankById
2017-01-10 15:04:30.566  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method insertShootRank was view
2017-01-10 15:04:30.567  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: insertShootRank belongs to groups: [[ResourceGroup{groupName='view', position=0}]] 
2017-01-10 15:04:30.567  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='view', position=0} with description:VIEW for handler method:insertShootRank
2017-01-10 15:04:30.567  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method updateShootRank was view
2017-01-10 15:04:30.567  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: updateShootRank belongs to groups: [[ResourceGroup{groupName='view', position=0}]] 
2017-01-10 15:04:30.567  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Adding resource to group:ResourceGroup{groupName='view', position=0} with description:VIEW for handler method:updateShootRank
2017-01-10 15:04:30.567  INFO 7804 --- [main] s.c.ClassOrApiAnnotationResourceGrouping : Group for method selectAllStateType was 赛事状态
2017-01-10 15:04:30.567  INFO 7804 --- [main] c.m.s.s.ApiListingReferenceScanner       : Request mapping: selectAllStateType belongs to groups: [[ResourceGroup{groupName='赛事状态', position=0}]] 
